weeks,prod,cust,scen,price
52,PEP_P,LA,1,2.19093
52,PEP_P,LA,2,1.40237
52,PEP_P,LA,3,0.991098
52,PEP_P,LA,4,0.705438
52,PEP_P,LA,5,0.523158
52,PEP_P,LV,1,1.5938
52,PEP_P,LV,2,1.09068
52,PEP_P,LV,3,0.79659
52,PEP_P,LV,4,0.543831
52,PEP_P,LV,5,0.410224
52,TOM_P,LA,1,5.44345
52,TOM_P,LA,2,3.56527
52,TOM_P,LA,3,2.18571
52,TOM_P,LA,4,1.23583
52,TOM_P,LA,5,0.697284
52,TOM_P,LV,1,4.48192
52,TOM_P,LV,2,2.73735
52,TOM_P,LV,3,1.80407
52,TOM_P,LV,4,1.04735
52,TOM_P,LV,5,0.618842
53,CAUL_P,LA,1,0.739496
53,CAUL_P,LA,2,0.710842
53,CAUL_P,LA,3,0.687099
53,CAUL_P,LA,4,0.662787
53,CAUL_P,LA,5,0.641383
53,CAUL_P,LV,1,0.884124
53,CAUL_P,LV,2,0.726469
53,CAUL_P,LV,3,0.68216
53,CAUL_P,LV,4,0.624197
53,CAUL_P,LV,5,0.565985
53,CEL_P,LA,1,1.32169
53,CEL_P,LA,2,0.626146
53,CEL_P,LA,3,0.387251
53,CEL_P,LA,4,0.220096
53,CEL_P,LA,5,0.136658
53,CEL_P,LV,1,1.01796
53,CEL_P,LV,2,0.565772
53,CEL_P,LV,3,0.403376
53,CEL_P,LV,4,0.254064
53,CEL_P,LV,5,0.172614
53,CUX_P,LA,1,0.429797
53,CUX_P,LA,2,0.328717
53,CUX_P,LA,3,0.272328
53,CUX_P,LA,4,0.217675
53,CUX_P,LA,5,0.173238
53,CUX_P,LV,1,0.35
53,CUX_P,LV,2,0.254143
53,CUX_P,LV,3,0.201156
53,CUX_P,LV,4,0.157984
53,CUX_P,LV,5,0.119918
53,LET_P,LA,1,0.90267
53,LET_P,LA,2,0.792968
53,LET_P,LA,3,0.712942
53,LET_P,LA,4,0.63154
53,LET_P,LA,5,0.544182
53,LET_P,LV,1,0.8129
53,LET_P,LV,2,0.669805
53,LET_P,LV,3,0.589882
53,LET_P,LV,4,0.511523
53,LET_P,LV,5,0.444708
53,PEP_P,LA,1,1.59393
53,PEP_P,LA,2,1.26233
53,PEP_P,LA,3,0.958996
53,PEP_P,LA,4,0.767948
53,PEP_P,LA,5,0.599004
53,PEP_P,LV,1,1.60401
53,PEP_P,LV,2,1.12736
53,PEP_P,LV,3,0.839947
53,PEP_P,LV,4,0.641535
53,PEP_P,LV,5,0.472979
53,TOM_P,LA,1,5.68954
53,TOM_P,LA,2,3.64866
53,TOM_P,LA,3,2.13732
53,TOM_P,LA,4,1.31006
53,TOM_P,LA,5,0.902188
53,TOM_P,LV,1,4.36638
53,TOM_P,LV,2,2.81374
53,TOM_P,LV,3,1.72269
53,TOM_P,LV,4,1.06813
53,TOM_P,LV,5,0.649069
54,CAUL_P,LA,1,1.56656
54,CAUL_P,LA,2,1.12249
54,CAUL_P,LA,3,0.894864
54,CAUL_P,LA,4,0.686757
54,CAUL_P,LA,5,0.523919
54,CAUL_P,LV,1,1.22045
54,CAUL_P,LV,2,0.948478
54,CAUL_P,LV,3,0.799599
54,CAUL_P,LV,4,0.657276
54,CAUL_P,LV,5,0.544318
54,CEL_P,LA,1,2.28917
54,CEL_P,LA,2,1.06016
54,CEL_P,LA,3,0.603725
54,CEL_P,LA,4,0.285277
54,CEL_P,LA,5,0.150821
54,CEL_P,LV,1,1.48447
54,CEL_P,LV,2,0.78853
54,CEL_P,LV,3,0.520441
54,CEL_P,LV,4,0.294847
54,CEL_P,LV,5,0.185715
54,CUX_P,LA,1,0.486381
54,CUX_P,LA,2,0.385214
54,CUX_P,LA,3,0.307093
54,CUX_P,LA,4,0.232779
54,CUX_P,LA,5,0.186447
54,CUX_P,LV,1,0.407373
54,CUX_P,LV,2,0.317729
54,CUX_P,LV,3,0.242415
54,CUX_P,LV,4,0.177567
54,CUX_P,LV,5,0.1394
54,LET_P,LA,1,0.945446
54,LET_P,LA,2,0.809076
54,LET_P,LA,3,0.72095
54,LET_P,LA,4,0.625586
54,LET_P,LA,5,0.553615
54,LET_P,LV,1,1.0043
54,LET_P,LV,2,0.804325
54,LET_P,LV,3,0.661395
54,LET_P,LV,4,0.556861
54,LET_P,LV,5,0.457847
54,PEP_P,LA,1,1.32246
54,PEP_P,LA,2,1.05917
54,PEP_P,LA,3,0.843306
54,PEP_P,LA,4,0.664895
54,PEP_P,LA,5,0.544273
54,PEP_P,LV,1,1.44401
54,PEP_P,LV,2,1.11395
54,PEP_P,LV,3,0.831233
54,PEP_P,LV,4,0.604596
54,PEP_P,LV,5,0.454737
54,TOM_P,LA,1,11.311
54,TOM_P,LA,2,3.57627
54,TOM_P,LA,3,2.12872
54,TOM_P,LA,4,1.30185
54,TOM_P,LA,5,0.74331
54,TOM_P,LV,1,5.68261
54,TOM_P,LV,2,2.32928
54,TOM_P,LV,3,1.54195
54,TOM_P,LV,4,0.977858
54,TOM_P,LV,5,0.642152
55,CAUL_P,LA,1,1.35667
55,CAUL_P,LA,2,1.06465
55,CAUL_P,LA,3,0.90915
55,CAUL_P,LA,4,0.654993
55,CAUL_P,LA,5,0.517566
55,CAUL_P,LV,1,0.999379
55,CAUL_P,LV,2,0.84072
55,CAUL_P,LV,3,0.762445
55,CAUL_P,LV,4,0.64034
55,CAUL_P,LV,5,0.562311
55,CEL_P,LA,1,2.86742
55,CEL_P,LA,2,1.31397
55,CEL_P,LA,3,0.526086
55,CEL_P,LA,4,0.232765
55,CEL_P,LA,5,0.0987273
55,CEL_P,LV,1,1.99955
55,CEL_P,LV,2,0.978568
55,CEL_P,LV,3,0.507206
55,CEL_P,LV,4,0.277898
55,CEL_P,LV,5,0.148821
55,CUX_P,LA,1,0.611873
55,CUX_P,LA,2,0.455027
55,CUX_P,LA,3,0.338699
55,CUX_P,LA,4,0.240286
55,CUX_P,LA,5,0.176139
55,CUX_P,LV,1,0.536861
55,CUX_P,LV,2,0.390912
55,CUX_P,LV,3,0.284687
55,CUX_P,LV,4,0.205073
55,CUX_P,LV,5,0.151162
55,LET_P,LA,1,0.906095
55,LET_P,LA,2,0.758521
55,LET_P,LA,3,0.684643
55,LET_P,LA,4,0.592649
55,LET_P,LA,5,0.513528
55,LET_P,LV,1,0.824483
55,LET_P,LV,2,0.655427
55,LET_P,LV,3,0.571293
55,LET_P,LV,4,0.486809
55,LET_P,LV,5,0.410415
55,PEP_P,LA,1,1.51637
55,PEP_P,LA,2,1.13273
55,PEP_P,LA,3,0.838884
55,PEP_P,LA,4,0.602104
55,PEP_P,LA,5,0.448334
55,PEP_P,LV,1,1.39617
55,PEP_P,LV,2,0.954074
55,PEP_P,LV,3,0.703776
55,PEP_P,LV,4,0.507599
55,PEP_P,LV,5,0.365802
55,TOM_P,LA,1,4.01336
55,TOM_P,LA,2,2.41017
55,TOM_P,LA,3,1.38071
55,TOM_P,LA,4,0.815647
55,TOM_P,LA,5,0.539432
55,TOM_P,LV,1,2.83722
55,TOM_P,LV,2,1.91527
55,TOM_P,LV,3,1.11405
55,TOM_P,LV,4,0.709928
55,TOM_P,LV,5,0.481842
56,CAUL_P,LA,1,1.28468
56,CAUL_P,LA,2,1.03555
56,CAUL_P,LA,3,0.811184
56,CAUL_P,LA,4,0.64629
56,CAUL_P,LA,5,0.51344
56,CAUL_P,LV,1,1.02356
56,CAUL_P,LV,2,0.87173
56,CAUL_P,LV,3,0.738583
56,CAUL_P,LV,4,0.628336
56,CAUL_P,LV,5,0.541123
56,CEL_P,LA,1,2.00743
56,CEL_P,LA,2,1.21244
56,CEL_P,LA,3,0.45798
56,CEL_P,LA,4,0.234893
56,CEL_P,LA,5,0.0962102
56,CEL_P,LV,1,1.64405
56,CEL_P,LV,2,0.996303
56,CEL_P,LV,3,0.480929
56,CEL_P,LV,4,0.243098
56,CEL_P,LV,5,0.125195
56,CUX_P,LA,1,0.362505
56,CUX_P,LA,2,0.285881
56,CUX_P,LA,3,0.234957
56,CUX_P,LA,4,0.18715
56,CUX_P,LA,5,0.152612
56,CUX_P,LV,1,0.460958
56,CUX_P,LV,2,0.339298
56,CUX_P,LV,3,0.25372
56,CUX_P,LV,4,0.186703
56,CUX_P,LV,5,0.128232
56,LET_P,LA,1,0.83939
56,LET_P,LA,2,0.718887
56,LET_P,LA,3,0.588578
56,LET_P,LA,4,0.491683
56,LET_P,LA,5,0.406124
56,LET_P,LV,1,0.760614
56,LET_P,LV,2,0.632788
56,LET_P,LV,3,0.525185
56,LET_P,LV,4,0.425589
56,LET_P,LV,5,0.343276
56,PEP_P,LA,1,1.09084
56,PEP_P,LA,2,0.874472
56,PEP_P,LA,3,0.752954
56,PEP_P,LA,4,0.634328
56,PEP_P,LA,5,0.527776
56,PEP_P,LV,1,1.09644
56,PEP_P,LV,2,0.81148
56,PEP_P,LV,3,0.623629
56,PEP_P,LV,4,0.480537
56,PEP_P,LV,5,0.386054
56,TOM_P,LA,1,3.23738
56,TOM_P,LA,2,1.9989
56,TOM_P,LA,3,1.11241
56,TOM_P,LA,4,0.65542
56,TOM_P,LA,5,0.384615
56,TOM_P,LV,1,3.10858
56,TOM_P,LV,2,1.73552
56,TOM_P,LV,3,1.00984
56,TOM_P,LV,4,0.644286
56,TOM_P,LV,5,0.362139
57,CAUL_P,LA,1,0.920698
57,CAUL_P,LA,2,0.768122
57,CAUL_P,LA,3,0.667975
57,CAUL_P,LA,4,0.601698
57,CAUL_P,LA,5,0.5352
57,CAUL_P,LV,1,0.854961
57,CAUL_P,LV,2,0.750478
57,CAUL_P,LV,3,0.655874
57,CAUL_P,LV,4,0.596943
57,CAUL_P,LV,5,0.535887
57,CEL_P,LA,1,2.73789
57,CEL_P,LA,2,1.07868
57,CEL_P,LA,3,0.431813
57,CEL_P,LA,4,0.203038
57,CEL_P,LA,5,0.0843365
57,CEL_P,LV,1,2.00307
57,CEL_P,LV,2,0.880009
57,CEL_P,LV,3,0.402327
57,CEL_P,LV,4,0.216591
57,CEL_P,LV,5,0.0940057
57,CUX_P,LA,1,0.264122
57,CUX_P,LA,2,0.218971
57,CUX_P,LA,3,0.194255
57,CUX_P,LA,4,0.167561
57,CUX_P,LA,5,0.150291
57,CUX_P,LV,1,0.203393
57,CUX_P,LV,2,0.173744
57,CUX_P,LV,3,0.152637
57,CUX_P,LV,4,0.133773
57,CUX_P,LV,5,0.11941
57,LET_P,LA,1,0.875299
57,LET_P,LA,2,0.614241
57,LET_P,LA,3,0.514828
57,LET_P,LA,4,0.433524
57,LET_P,LA,5,0.348413
57,LET_P,LV,1,0.724305
57,LET_P,LV,2,0.555956
57,LET_P,LV,3,0.466901
57,LET_P,LV,4,0.379529
57,LET_P,LV,5,0.31064
57,PEP_P,LA,1,0.783106
57,PEP_P,LA,2,0.688717
57,PEP_P,LA,3,0.612357
57,PEP_P,LA,4,0.541432
57,PEP_P,LA,5,0.487012
57,PEP_P,LV,1,0.757781
57,PEP_P,LV,2,0.633934
57,PEP_P,LV,3,0.53291
57,PEP_P,LV,4,0.439148
57,PEP_P,LV,5,0.372937
57,TOM_P,LA,1,2.07148
57,TOM_P,LA,2,1.38175
57,TOM_P,LA,3,0.860157
57,TOM_P,LA,4,0.518434
57,TOM_P,LA,5,0.35289
57,TOM_P,LV,1,1.41836
57,TOM_P,LV,2,0.994125
57,TOM_P,LV,3,0.677498
57,TOM_P,LV,4,0.455976
57,TOM_P,LV,5,0.331018
58,CAUL_P,LA,1,1.54295
58,CAUL_P,LA,2,1.29313
58,CAUL_P,LA,3,0.974581
58,CAUL_P,LA,4,0.729197
58,CAUL_P,LA,5,0.550084
58,CAUL_P,LV,1,1.06523
58,CAUL_P,LV,2,0.936412
58,CAUL_P,LV,3,0.773134
58,CAUL_P,LV,4,0.653499
58,CAUL_P,LV,5,0.556911
58,CEL_P,LA,1,7.43221
58,CEL_P,LA,2,1.31029
58,CEL_P,LA,3,0.489897
58,CEL_P,LA,4,0.180273
58,CEL_P,LA,5,0.0738084
58,CEL_P,LV,1,3.96327
58,CEL_P,LV,2,1.07718
58,CEL_P,LV,3,0.464572
58,CEL_P,LV,4,0.20155
58,CEL_P,LV,5,0.0991194
58,CUX_P,LA,1,0.316193
58,CUX_P,LA,2,0.275742
58,CUX_P,LA,3,0.22383
58,CUX_P,LA,4,0.192293
58,CUX_P,LA,5,0.15518
58,CUX_P,LV,1,0.349564
58,CUX_P,LV,2,0.283383
58,CUX_P,LV,3,0.204733
58,CUX_P,LV,4,0.161746
58,CUX_P,LV,5,0.120353
58,LET_P,LA,1,0.767308
58,LET_P,LA,2,0.636867
58,LET_P,LA,3,0.507599
58,LET_P,LA,4,0.402383
58,LET_P,LA,5,0.323528
58,LET_P,LV,1,0.798204
58,LET_P,LV,2,0.613404
58,LET_P,LV,3,0.473269
58,LET_P,LV,4,0.350311
58,LET_P,LV,5,0.276643
58,PEP_P,LA,1,0.851076
58,PEP_P,LA,2,0.697222
58,PEP_P,LA,3,0.588335
58,PEP_P,LA,4,0.510368
58,PEP_P,LA,5,0.420217
58,PEP_P,LV,1,0.686603
58,PEP_P,LV,2,0.565122
58,PEP_P,LV,3,0.479659
58,PEP_P,LV,4,0.404451
58,PEP_P,LV,5,0.331385
58,TOM_P,LA,1,2.09178
58,TOM_P,LA,2,1.29522
58,TOM_P,LA,3,0.826818
58,TOM_P,LA,4,0.509723
58,TOM_P,LA,5,0.337743
58,TOM_P,LV,1,1.50146
58,TOM_P,LV,2,1.01828
58,TOM_P,LV,3,0.687028
58,TOM_P,LV,4,0.468335
58,TOM_P,LV,5,0.322236
59,CAUL_P,LA,1,2.50355
59,CAUL_P,LA,2,1.64633
59,CAUL_P,LA,3,1.02911
59,CAUL_P,LA,4,0.688304
59,CAUL_P,LA,5,0.438557
59,CAUL_P,LV,1,1.65404
59,CAUL_P,LV,2,1.19423
59,CAUL_P,LV,3,0.849313
59,CAUL_P,LV,4,0.638563
59,CAUL_P,LV,5,0.465576
59,CEL_P,LA,1,5.61182
59,CEL_P,LA,2,1.5262
59,CEL_P,LA,3,0.526263
59,CEL_P,LA,4,0.167042
59,CEL_P,LA,5,0.074734
59,CEL_P,LV,1,3.63989
59,CEL_P,LV,2,1.02893
59,CEL_P,LV,3,0.476451
59,CEL_P,LV,4,0.198559
59,CEL_P,LV,5,0.0890885
59,CUX_P,LA,1,0.393421
59,CUX_P,LA,2,0.30711
59,CUX_P,LA,3,0.240927
59,CUX_P,LA,4,0.19261
59,CUX_P,LA,5,0.153547
59,CUX_P,LV,1,0.313466
59,CUX_P,LV,2,0.244712
59,CUX_P,LV,3,0.188968
59,CUX_P,LV,4,0.15076
59,CUX_P,LV,5,0.118602
59,LET_P,LA,1,0.763179
59,LET_P,LA,2,0.639357
59,LET_P,LA,3,0.521907
59,LET_P,LA,4,0.417249
59,LET_P,LA,5,0.345457
59,LET_P,LV,1,0.83013
59,LET_P,LV,2,0.669963
59,LET_P,LV,3,0.497023
59,LET_P,LV,4,0.366031
59,LET_P,LV,5,0.277389
59,PEP_P,LA,1,0.68243
59,PEP_P,LA,2,0.581356
59,PEP_P,LA,3,0.495471
59,PEP_P,LA,4,0.433196
59,PEP_P,LA,5,0.370198
59,PEP_P,LV,1,0.598851
59,PEP_P,LV,2,0.490015
59,PEP_P,LV,3,0.398578
59,PEP_P,LV,4,0.336108
59,PEP_P,LV,5,0.276765
59,TOM_P,LA,1,5.80325
59,TOM_P,LA,2,3.59669
59,TOM_P,LA,3,1.50956
59,TOM_P,LA,4,0.761605
59,TOM_P,LA,5,0.35219
59,TOM_P,LV,1,3.24828
59,TOM_P,LV,2,2.04716
59,TOM_P,LV,3,0.997162
59,TOM_P,LV,4,0.584455
59,TOM_P,LV,5,0.317351
60,CAUL_P,LA,1,2.95178
60,CAUL_P,LA,2,1.67248
60,CAUL_P,LA,3,1.10992
60,CAUL_P,LA,4,0.729651
60,CAUL_P,LA,5,0.437906
60,CAUL_P,LV,1,1.94562
60,CAUL_P,LV,2,1.2101
60,CAUL_P,LV,3,0.905324
60,CAUL_P,LV,4,0.652595
60,CAUL_P,LV,5,0.475491
60,CEL_P,LA,1,4.0374
60,CEL_P,LA,2,1.4153
60,CEL_P,LA,3,0.559411
60,CEL_P,LA,4,0.178129
60,CEL_P,LA,5,0.0626787
60,CEL_P,LV,1,2.64063
60,CEL_P,LV,2,1.15719
60,CEL_P,LV,3,0.472577
60,CEL_P,LV,4,0.194042
60,CEL_P,LV,5,0.0938225
60,CUX_P,LA,1,0.668646
60,CUX_P,LA,2,0.428207
60,CUX_P,LA,3,0.313428
60,CUX_P,LA,4,0.234669
60,CUX_P,LA,5,0.170021
60,CUX_P,LV,1,0.392478
60,CUX_P,LV,2,0.279062
60,CUX_P,LV,3,0.21601
60,CUX_P,LV,4,0.170233
60,CUX_P,LV,5,0.132741
60,LET_P,LA,1,0.79538
60,LET_P,LA,2,0.649138
60,LET_P,LA,3,0.530529
60,LET_P,LA,4,0.436865
60,LET_P,LA,5,0.355622
60,LET_P,LV,1,0.814723
60,LET_P,LV,2,0.6324
60,LET_P,LV,3,0.511138
60,LET_P,LV,4,0.380324
60,LET_P,LV,5,0.29249
60,PEP_P,LA,1,0.735488
60,PEP_P,LA,2,0.637151
60,PEP_P,LA,3,0.567915
60,PEP_P,LA,4,0.492346
60,PEP_P,LA,5,0.415922
60,PEP_P,LV,1,0.558762
60,PEP_P,LV,2,0.486358
60,PEP_P,LV,3,0.431876
60,PEP_P,LV,4,0.372573
60,PEP_P,LV,5,0.323463
60,TOM_P,LA,1,4.89787
60,TOM_P,LA,2,2.97971
60,TOM_P,LA,3,1.52271
60,TOM_P,LA,4,0.671506
60,TOM_P,LA,5,0.334412
60,TOM_P,LV,1,3.72929
60,TOM_P,LV,2,1.87678
60,TOM_P,LV,3,1.03516
60,TOM_P,LV,4,0.532231
60,TOM_P,LV,5,0.302707
61,CAUL_P,LA,1,2.05783
61,CAUL_P,LA,2,1.36127
61,CAUL_P,LA,3,0.923023
61,CAUL_P,LA,4,0.671896
61,CAUL_P,LA,5,0.446173
61,CAUL_P,LV,1,1.55563
61,CAUL_P,LV,2,1.156
61,CAUL_P,LV,3,0.876878
61,CAUL_P,LV,4,0.677921
61,CAUL_P,LV,5,0.508581
61,CEL_P,LA,1,3.41456
61,CEL_P,LA,2,1.59323
61,CEL_P,LA,3,0.544033
61,CEL_P,LA,4,0.195509
61,CEL_P,LA,5,0.0742137
61,CEL_P,LV,1,2.68571
61,CEL_P,LV,2,1.10148
61,CEL_P,LV,3,0.457586
61,CEL_P,LV,4,0.196616
61,CEL_P,LV,5,0.0990448
61,CUX_P,LA,1,0.32956
61,CUX_P,LA,2,0.271036
61,CUX_P,LA,3,0.230685
61,CUX_P,LA,4,0.192758
61,CUX_P,LA,5,0.163251
61,CUX_P,LV,1,0.335665
61,CUX_P,LV,2,0.245598
61,CUX_P,LV,3,0.193171
61,CUX_P,LV,4,0.153292
61,CUX_P,LV,5,0.122505
61,LET_P,LA,1,0.70062
61,LET_P,LA,2,0.624536
61,LET_P,LA,3,0.510329
61,LET_P,LA,4,0.420664
61,LET_P,LA,5,0.348187
61,LET_P,LV,1,1.08947
61,LET_P,LV,2,0.738609
61,LET_P,LV,3,0.559821
61,LET_P,LV,4,0.392794
61,LET_P,LV,5,0.305396
61,PEP_P,LA,1,1.44992
61,PEP_P,LA,2,1.15393
61,PEP_P,LA,3,0.740866
61,PEP_P,LA,4,0.584686
61,PEP_P,LA,5,0.422963
61,PEP_P,LV,1,1.22087
61,PEP_P,LV,2,0.958242
61,PEP_P,LV,3,0.614099
61,PEP_P,LV,4,0.467001
61,PEP_P,LV,5,0.338075
61,TOM_P,LA,1,0.931227
61,TOM_P,LA,2,0.717455
61,TOM_P,LA,3,0.554118
61,TOM_P,LA,4,0.438073
61,TOM_P,LA,5,0.351502
61,TOM_P,LV,1,1.39351
61,TOM_P,LV,2,1.0534
61,TOM_P,LV,3,0.681376
61,TOM_P,LV,4,0.462011
61,TOM_P,LV,5,0.3114
62,CAUL_P,LA,1,1.22826
62,CAUL_P,LA,2,0.982292
62,CAUL_P,LA,3,0.769206
62,CAUL_P,LA,4,0.639518
62,CAUL_P,LA,5,0.487087
62,CAUL_P,LV,1,0.976358
62,CAUL_P,LV,2,0.827399
62,CAUL_P,LV,3,0.700403
62,CAUL_P,LV,4,0.619476
62,CAUL_P,LV,5,0.526925
62,CEL_P,LA,1,4.75154
62,CEL_P,LA,2,1.69981
62,CEL_P,LA,3,0.528968
62,CEL_P,LA,4,0.164714
62,CEL_P,LA,5,0.0638506
62,CEL_P,LV,1,4.32723
62,CEL_P,LV,2,1.3117
62,CEL_P,LV,3,0.501771
62,CEL_P,LV,4,0.180932
62,CEL_P,LV,5,0.0863847
62,CUX_P,LA,1,0.359804
62,CUX_P,LA,2,0.268559
62,CUX_P,LA,3,0.21643
62,CUX_P,LA,4,0.1771
62,CUX_P,LA,5,0.148466
62,CUX_P,LV,1,0.262901
62,CUX_P,LV,2,0.213086
62,CUX_P,LV,3,0.177511
62,CUX_P,LV,4,0.148604
62,CUX_P,LV,5,0.126493
62,LET_P,LA,1,0.81507
62,LET_P,LA,2,0.684144
62,LET_P,LA,3,0.584839
62,LET_P,LA,4,0.471265
62,LET_P,LA,5,0.409799
62,LET_P,LV,1,0.77067
62,LET_P,LV,2,0.608308
62,LET_P,LV,3,0.481422
62,LET_P,LV,4,0.380674
62,LET_P,LV,5,0.302277
62,PEP_P,LA,1,2.81451
62,PEP_P,LA,2,1.63267
62,PEP_P,LA,3,0.975374
62,PEP_P,LA,4,0.597028
62,PEP_P,LA,5,0.362634
62,PEP_P,LV,1,2.29644
62,PEP_P,LV,2,1.261
62,PEP_P,LV,3,0.796894
62,PEP_P,LV,4,0.507215
62,PEP_P,LV,5,0.296762
62,TOM_P,LA,1,1.02687
62,TOM_P,LA,2,0.709088
62,TOM_P,LA,3,0.559193
62,TOM_P,LA,4,0.43152
62,TOM_P,LA,5,0.333937
62,TOM_P,LV,1,1.08718
62,TOM_P,LV,2,0.790602
62,TOM_P,LV,3,0.592964
62,TOM_P,LV,4,0.428245
62,TOM_P,LV,5,0.327181
63,CAUL_P,LA,1,1.51358
63,CAUL_P,LA,2,1.21172
63,CAUL_P,LA,3,0.881478
63,CAUL_P,LA,4,0.638762
63,CAUL_P,LA,5,0.474225
63,CAUL_P,LV,1,1.19772
63,CAUL_P,LV,2,0.995022
63,CAUL_P,LV,3,0.779047
63,CAUL_P,LV,4,0.643708
63,CAUL_P,LV,5,0.505993
63,CEL_P,LA,1,5.92167
63,CEL_P,LA,2,1.46482
63,CEL_P,LA,3,0.54751
63,CEL_P,LA,4,0.165268
63,CEL_P,LA,5,0.0646543
63,CEL_P,LV,1,4.88584
63,CEL_P,LV,2,1.48289
63,CEL_P,LV,3,0.573119
63,CEL_P,LV,4,0.19422
63,CEL_P,LV,5,0.0724342
63,CUX_P,LA,1,1.55806
63,CUX_P,LA,2,0.66586
63,CUX_P,LA,3,0.383642
63,CUX_P,LA,4,0.218764
63,CUX_P,LA,5,0.127802
63,CUX_P,LV,1,0.775307
63,CUX_P,LV,2,0.382976
63,CUX_P,LV,3,0.248951
63,CUX_P,LV,4,0.164106
63,CUX_P,LV,5,0.114147
63,LET_P,LA,1,0.981084
63,LET_P,LA,2,0.813224
63,LET_P,LA,3,0.625238
63,LET_P,LA,4,0.503611
63,LET_P,LA,5,0.404984
63,LET_P,LV,1,0.794482
63,LET_P,LV,2,0.664391
63,LET_P,LV,3,0.528522
63,LET_P,LV,4,0.433956
63,LET_P,LV,5,0.3575
63,PEP_P,LA,1,1.68207
63,PEP_P,LA,2,1.14876
63,PEP_P,LA,3,0.809191
63,PEP_P,LA,4,0.549658
63,PEP_P,LA,5,0.416685
63,PEP_P,LV,1,1.97927
63,PEP_P,LV,2,0.985801
63,PEP_P,LV,3,0.665624
63,PEP_P,LV,4,0.431826
63,PEP_P,LV,5,0.305194
63,TOM_P,LA,1,1.49962
63,TOM_P,LA,2,1.11825
63,TOM_P,LA,3,0.81077
63,TOM_P,LA,4,0.523033
63,TOM_P,LA,5,0.368774
63,TOM_P,LV,1,1.23433
63,TOM_P,LV,2,0.882529
63,TOM_P,LV,3,0.634224
63,TOM_P,LV,4,0.436199
63,TOM_P,LV,5,0.316453
64,CAUL_P,LA,1,1.10187
64,CAUL_P,LA,2,0.918731
64,CAUL_P,LA,3,0.766451
64,CAUL_P,LA,4,0.642225
64,CAUL_P,LA,5,0.548478
64,CAUL_P,LV,1,0.969166
64,CAUL_P,LV,2,0.832316
64,CAUL_P,LV,3,0.723973
64,CAUL_P,LV,4,0.631362
64,CAUL_P,LV,5,0.555208
64,CEL_P,LA,1,21.327
64,CEL_P,LA,2,1.89861
64,CEL_P,LA,3,0.691618
64,CEL_P,LA,4,0.202172
64,CEL_P,LA,5,0.0473177
64,CEL_P,LV,1,10.5826
64,CEL_P,LV,2,1.38363
64,CEL_P,LV,3,0.594431
64,CEL_P,LV,4,0.223873
64,CEL_P,LV,5,0.0729031
64,CUX_P,LA,1,0.513491
64,CUX_P,LA,2,0.360837
64,CUX_P,LA,3,0.245912
64,CUX_P,LA,4,0.17201
64,CUX_P,LA,5,0.117112
64,CUX_P,LV,1,0.571921
64,CUX_P,LV,2,0.375487
64,CUX_P,LV,3,0.239808
64,CUX_P,LV,4,0.152493
64,CUX_P,LV,5,0.0982736
64,LET_P,LA,1,1.06074
64,LET_P,LA,2,0.784718
64,LET_P,LA,3,0.646625
64,LET_P,LA,4,0.517037
64,LET_P,LA,5,0.412338
64,LET_P,LV,1,1.00917
64,LET_P,LV,2,0.716553
64,LET_P,LV,3,0.581363
64,LET_P,LV,4,0.462711
64,LET_P,LV,5,0.351324
64,PEP_P,LA,1,0.792245
64,PEP_P,LA,2,0.710959
64,PEP_P,LA,3,0.59552
64,PEP_P,LA,4,0.514192
64,PEP_P,LA,5,0.436882
64,PEP_P,LV,1,0.929242
64,PEP_P,LV,2,0.776604
64,PEP_P,LV,3,0.580212
64,PEP_P,LV,4,0.47248
64,PEP_P,LV,5,0.383479
64,TOM_P,LA,1,1.03848
64,TOM_P,LA,2,0.747083
64,TOM_P,LA,3,0.592973
64,TOM_P,LA,4,0.475152
64,TOM_P,LA,5,0.359751
64,TOM_P,LV,1,0.803763
64,TOM_P,LV,2,0.588677
64,TOM_P,LV,3,0.450376
64,TOM_P,LV,4,0.340617
64,TOM_P,LV,5,0.255225
65,CAUL_P,LA,1,1.15567
65,CAUL_P,LA,2,0.886308
65,CAUL_P,LA,3,0.736308
65,CAUL_P,LA,4,0.582193
65,CAUL_P,LA,5,0.477094
65,CAUL_P,LV,1,1.03917
65,CAUL_P,LV,2,0.793758
65,CAUL_P,LV,3,0.671153
65,CAUL_P,LV,4,0.547452
65,CAUL_P,LV,5,0.473101
65,CEL_P,LA,1,6.75178
65,CEL_P,LA,2,1.73801
65,CEL_P,LA,3,0.622148
65,CEL_P,LA,4,0.224383
65,CEL_P,LA,5,0.051425
65,CEL_P,LV,1,4.06172
65,CEL_P,LV,2,1.34991
65,CEL_P,LV,3,0.507112
65,CEL_P,LV,4,0.207773
65,CEL_P,LV,5,0.0807232
65,CUX_P,LA,1,0.299073
65,CUX_P,LA,2,0.248102
65,CUX_P,LA,3,0.199244
65,CUX_P,LA,4,0.16436
65,CUX_P,LA,5,0.129115
65,CUX_P,LV,1,0.274138
65,CUX_P,LV,2,0.209846
65,CUX_P,LV,3,0.163231
65,CUX_P,LV,4,0.129643
65,CUX_P,LV,5,0.0998399
65,LET_P,LA,1,1.09309
65,LET_P,LA,2,0.817114
65,LET_P,LA,3,0.620302
65,LET_P,LA,4,0.501516
65,LET_P,LA,5,0.400127
